smoothed_pct_hes_dontlike,smoothed_hes_dontlike_se,sample_size,country,iso_code,gid_0,survey_date
0.157719,0.018045,429.0,Palestine,PSE,PSE,20210214
0.07118,0.011072,553.0,Panama,PAN,PAN,20210214
0.062738,0.008168,903.0,Paraguay,PRY,PRY,20210214
0.055779,0.003408,4538.0,Peru,PER,PER,20210214
0.071412,0.003277,6176.0,Philippines,PHL,PHL,20210214
0.070614,0.003956,4192.0,Poland,POL,POL,20210214
0.068385,0.003819,4409.0,Portugal,PRT,PRT,20210214
0.077139,0.009213,859.0,"Puerto Rico, U.S.",PRI,PRI,20210214
0.078857,0.01897,209.0,Qatar,QAT,QAT,20210214
0.093806,0.005168,3183.0,Romania,ROU,ROU,20210214
0.083334,0.003693,5657.0,Russia,RUS,RUS,20210214
0.116118,0.009095,1246.0,Saudi Arabia,SAU,SAU,20210214
0.176544,0.033165,133.0,Senegal,SEN,SEN,20210214
0.074721,0.006826,1489.0,Serbia,SRB,SRB,20210214
0.052188,0.010324,473.0,Singapore,SGP,SGP,20210214
0.091628,0.007471,1496.0,Slovakia,SVK,SVK,20210214
0.124251,0.012339,717.0,Slovenia,SVN,SVN,20210214
0.088444,0.00509,3116.0,South Africa,ZAF,ZAF,20210214
0.05822,0.004738,2478.0,South Korea,KOR,KOR,20210214
0.057127,0.002802,6846.0,Spain,ESP,ESP,20210214
0.044502,0.009708,448.0,Sri Lanka,LKA,LKA,20210214
0.081133,0.012147,531.0,Sudan,SDN,SDN,20210214
0.088918,0.004176,4678.0,Sweden,SWE,SWE,20210214
0.114415,0.006662,2304.0,Switzerland,CHE,CHE,20210214
0.041263,0.002115,8956.0,Taiwan,TWN,TWN,20210214
0.100351,0.015391,380.0,Tanzania,TZA,TZA,20210214
0.042147,0.002677,5663.0,Thailand,THA,THA,20210214
0.088657,0.00732,1511.0,Tunisia,TUN,TUN,20210214
0.069975,0.003565,5131.0,Turkey,TUR,TUR,20210214
0.047112,0.002562,6933.0,Ukraine,UKR,UKR,20210214
0.059622,0.00902,613.0,United Arab Emirates,ARE,ARE,20210214
0.087928,0.004446,4064.0,United Kingdom,GBR,GBR,20210214
0.053277,0.005118,1936.0,Uruguay,URY,URY,20210214
0.072296,0.012582,425.0,Uzbekistan,UZB,UZB,20210214
0.064617,0.00493,2515.0,Venezuela,VEN,VEN,20210214
0.021876,0.00144,10397.0,Vietnam,VNM,VNM,20210214
0.168035,0.022969,269.0,Yemen,YEM,YEM,20210214
0.057581,0.012468,380.0,Afghanistan,AFG,AFG,20210215
0.089117,0.015093,349.0,Albania,ALB,ALB,20210215
0.121948,0.007782,1767.0,Algeria,DZA,DZA,20210215
0.069889,0.017425,216.0,Angola,AGO,AGO,20210215
0.056024,0.002517,8322.0,Argentina,ARG,ARG,20210215
0.090308,0.021482,171.0,Armenia,ARM,ARM,20210215
0.057839,0.00356,4825.0,Australia,AUS,AUS,20210215
0.114257,0.006994,2074.0,Austria,AUT,AUT,20210215
0.097955,0.016437,348.0,Azerbaijan,AZE,AZE,20210215
0.071904,0.006816,1437.0,Bangladesh,BGD,BGD,20210215
0.085483,0.00881,1042.0,Belarus,BLR,BLR,20210215
0.089902,0.006005,2269.0,Belgium,BEL,BEL,20210215
0.065,0.005291,2190.0,Bolivia,BOL,BOL,20210215
0.082303,0.011847,543.0,Bosnia and Herzegovina,BIH,BIH,20210215
0.056443,0.001615,20395.0,Brazil,BRA,BRA,20210215
0.111555,0.006892,2118.0,Bulgaria,BGR,BGR,20210215
0.060579,0.01965,149.0,Burkina Faso,BFA,BFA,20210215
0.066835,0.020944,152.0,Cambodia,KHM,KHM,20210215
0.121636,0.017991,334.0,Cameroon,CMR,CMR,20210215
0.09398,0.003629,6470.0,Canada,CAN,CAN,20210215
0.083374,0.004997,3066.0,Chile,CHL,CHL,20210215
0.05502,0.002672,7302.0,Colombia,COL,COL,20210215
0.089881,0.009295,954.0,Costa Rica,CRI,CRI,20210215
0.07068,0.013446,374.0,C̫te d'Ivoire,CIV,CIV,20210215
0.103742,0.008645,1244.0,Croatia,HRV,HRV,20210215
0.135255,0.005463,3924.0,Czech Republic,CZE,CZE,20210215
0.033783,0.013438,201.0,Democratic Republic of the Congo,COD,COD,20210215
0.107438,0.007851,1559.0,Denmark,DNK,DNK,20210215
0.11449,0.009311,1275.0,Dominican Republic,DOM,DOM,20210215
0.055641,0.003957,3393.0,Ecuador,ECU,ECU,20210215
0.079534,0.004231,4152.0,Egypt,EGY,EGY,20210215
0.085644,0.00759,1383.0,El Salvador,SLV,SLV,20210215
0.102933,0.014592,391.0,Ethiopia,ETH,ETH,20210215
0.08686,0.010786,686.0,Finland,FIN,FIN,20210215
0.087063,0.002149,17235.0,France,FRA,FRA,20210215
0.095223,0.002569,13089.0,Germany,DEU,DEU,20210215
0.106703,0.009484,1062.0,Ghana,GHA,GHA,20210215
0.047905,0.00393,2968.0,Greece,GRC,GRC,20210215
0.116264,0.008768,1332.0,Guatemala,GTM,GTM,20210215
0.183154,0.03038,157.0,Haiti,HTI,HTI,20210215
0.08792,0.0084,1106.0,Honduras,HND,HND,20210215
0.063375,0.008553,837.0,Hong Kong,HKG,HKG,20210215
0.10988,0.004607,4626.0,Hungary,HUN,HUN,20210215
0.048253,0.002096,10478.0,India,IND,IND,20210215
0.08076,0.003305,6823.0,Indonesia,IDN,IDN,20210215
0.10575,0.006363,2336.0,Iraq,IRQ,IRQ,20210215
0.078515,0.008286,1054.0,Ireland,IRL,IRL,20210215
0.167973,0.013755,804.0,Israel,ISR,ISR,20210215
0.064262,0.002436,10166.0,Italy,ITA,ITA,20210215
0.084566,0.001431,37872.0,Japan,JPN,JPN,20210215
0.189486,0.011082,1254.0,Jordan,JOR,JOR,20210215
0.08779,0.009882,811.0,Kazakhstan,KAZ,KAZ,20210215
0.046609,0.005912,1244.0,Kenya,KEN,KEN,20210215
0.042273,0.012281,273.0,Kuwait,KWT,KWT,20210215
0.073662,0.016608,271.0,Kyrgyzstan,KGZ,KGZ,20210215
0.021257,0.014813,108.0,Laos,LAO,LAO,20210215
0.109998,0.011593,735.0,Lebanon,LBN,LBN,20210215
0.101493,0.011316,717.0,Libya,LBY,LBY,20210215
0.061298,0.00436,3037.0,Malaysia,MYS,MYS,20210215
0.096162,0.026942,133.0,Mali,MLI,MLI,20210215
0.056314,0.001655,19373.0,Mexico,MEX,MEX,20210215
0.092935,0.012618,560.0,Moldova,MDA,MDA,20210215
0.131893,0.013026,674.0,Morocco,MAR,MAR,20210215
0.057568,0.010244,517.0,Mozambique,MOZ,MOZ,20210215
0.028749,0.011655,227.0,Myanmar,MMR,MMR,20210215
0.034721,0.006438,922.0,Nepal,NPL,NPL,20210215
0.110597,0.005123,3748.0,Netherlands,NLD,NLD,20210215
0.073326,0.005532,2225.0,New Zealand,NZL,NZL,20210215
0.058387,0.008716,726.0,Nicaragua,NIC,NIC,20210215
0.074185,0.005942,1942.0,Nigeria,NGA,NGA,20210215
0.072829,0.005595,2117.0,Norway,NOR,NOR,20210215
0.142563,0.032164,116.0,Oman,OMN,OMN,20210215
0.051835,0.005399,1678.0,Pakistan,PAK,PAK,20210215
0.157257,0.017595,435.0,Palestine,PSE,PSE,20210215
0.069507,0.010553,593.0,Panama,PAN,PAN,20210215
0.062064,0.007953,934.0,Paraguay,PRY,PRY,20210215
0.057786,0.003466,4545.0,Peru,PER,PER,20210215
0.07283,0.003266,6333.0,Philippines,PHL,PHL,20210215
0.075539,0.004041,4281.0,Poland,POL,POL,20210215
0.064089,0.003689,4453.0,Portugal,PRT,PRT,20210215
0.090039,0.009907,853.0,"Puerto Rico, U.S.",PRI,PRI,20210215
0.081569,0.018504,222.0,Qatar,QAT,QAT,20210215
0.090429,0.004982,3326.0,Romania,ROU,ROU,20210215
0.088318,0.003731,5833.0,Russia,RUS,RUS,20210215
0.120765,0.009108,1297.0,Saudi Arabia,SAU,SAU,20210215
0.174005,0.032484,139.0,Senegal,SEN,SEN,20210215
0.079428,0.006896,1545.0,Serbia,SRB,SRB,20210215
0.061626,0.011101,490.0,Singapore,SGP,SGP,20210215
0.092088,0.007415,1528.0,Slovakia,SVK,SVK,20210215
0.117231,0.012262,693.0,Slovenia,SVN,SVN,20210215
0.089771,0.005107,3133.0,South Africa,ZAF,ZAF,20210215
0.064449,0.004874,2587.0,South Korea,KOR,KOR,20210215
0.057049,0.002784,6929.0,Spain,ESP,ESP,20210215
0.047525,0.010035,469.0,Sri Lanka,LKA,LKA,20210215
0.084274,0.012186,550.0,Sudan,SDN,SDN,20210215
0.095087,0.004263,4767.0,Sweden,SWE,SWE,20210215
0.114849,0.006589,2361.0,Switzerland,CHE,CHE,20210215
0.04337,0.002112,9369.0,Taiwan,TWN,TWN,20210215
0.094325,0.014504,400.0,Tanzania,TZA,TZA,20210215
0.04621,0.002762,5800.0,Thailand,THA,THA,20210215
0.093285,0.007406,1559.0,Tunisia,TUN,TUN,20210215
0.067398,0.003481,5194.0,Turkey,TUR,TUR,20210215
0.049115,0.002572,7121.0,Ukraine,UKR,UKR,20210215
0.055053,0.008597,619.0,United Arab Emirates,ARE,ARE,20210215
0.091678,0.004512,4103.0,United Kingdom,GBR,GBR,20210215
0.057284,0.005247,1963.0,Uruguay,URY,URY,20210215
0.08016,0.013794,421.0,Uzbekistan,UZB,UZB,20210215
0.063196,0.004805,2595.0,Venezuela,VEN,VEN,20210215
0.02329,0.001448,10915.0,Vietnam,VNM,VNM,20210215
0.18154,0.024099,281.0,Yemen,YEM,YEM,20210215
0.064333,0.012776,378.0,Afghanistan,AFG,AFG,20210216
0.076765,0.014098,352.0,Albania,ALB,ALB,20210216
0.126892,0.007892,1768.0,Algeria,DZA,DZA,20210216
0.076528,0.017813,220.0,Angola,AGO,AGO,20210216
0.058963,0.002548,8537.0,Argentina,ARG,ARG,20210216
0.113919,0.023911,176.0,Armenia,ARM,ARM,20210216
0.05847,0.00333,4990.0,Australia,AUS,AUS,20210216
0.113786,0.006875,2139.0,Austria,AUT,AUT,20210216
0.096709,0.015662,370.0,Azerbaijan,AZE,AZE,20210216
0.068535,0.006601,1471.0,Bangladesh,BGD,BGD,20210216
0.090146,0.00887,1081.0,Belarus,BLR,BLR,20210216
0.101258,0.006281,2320.0,Belgium,BEL,BEL,20210216
0.071224,0.005504,2191.0,Bolivia,BOL,BOL,20210216
0.087374,0.01204,541.0,Bosnia and Herzegovina,BIH,BIH,20210216
0.057754,0.001608,21034.0,Brazil,BRA,BRA,20210216
0.120227,0.006967,2191.0,Bulgaria,BGR,BGR,20210216
0.046908,0.018132,148.0,Burkina Faso,BFA,BFA,20210216
0.074061,0.021475,166.0,Cambodia,KHM,KHM,20210216
0.109213,0.017109,340.0,Cameroon,CMR,CMR,20210216
0.093234,0.003573,6614.0,Canada,CAN,CAN,20210216
0.084238,0.005032,3059.0,Chile,CHL,CHL,20210216
0.057762,0.002733,7299.0,Colombia,COL,COL,20210216
0.09445,0.009389,978.0,Costa Rica,CRI,CRI,20210216
0.07485,0.013443,394.0,C̫te d'Ivoire,CIV,CIV,20210216
0.108095,0.008707,1266.0,Croatia,HRV,HRV,20210216
0.136714,0.00541,4041.0,Czech Republic,CZE,CZE,20210216
0.032747,0.012975,208.0,Democratic Republic of the Congo,COD,COD,20210216
0.099923,0.007489,1611.0,Denmark,DNK,DNK,20210216
0.120199,0.009299,1330.0,Dominican Republic,DOM,DOM,20210216
0.054558,0.003868,3486.0,Ecuador,ECU,ECU,20210216
0.083158,0.00423,4307.0,Egypt,EGY,EGY,20210216
0.087664,0.007613,1402.0,El Salvador,SLV,SLV,20210216
0.103256,0.014904,379.0,Ethiopia,ETH,ETH,20210216
0.089006,0.010728,708.0,Finland,FIN,FIN,20210216
0.087211,0.002165,17626.0,France,FRA,FRA,20210216
0.093085,0.002512,13412.0,Germany,DEU,DEU,20210216
0.099244,0.009083,1065.0,Ghana,GHA,GHA,20210216
0.046935,0.003887,2970.0,Greece,GRC,GRC,20210216
0.110177,0.008588,1333.0,Guatemala,GTM,GTM,20210216
0.192548,0.0302,166.0,Haiti,HTI,HTI,20210216
0.08036,0.008138,1079.0,Honduras,HND,HND,20210216
0.056429,0.007905,870.0,Hong Kong,HKG,HKG,20210216
0.109254,0.004526,4786.0,Hungary,HUN,HUN,20210216
0.049901,0.002113,10635.0,India,IND,IND,20210216
0.080024,0.003249,7006.0,Indonesia,IDN,IDN,20210216
0.106136,0.006207,2467.0,Iraq,IRQ,IRQ,20210216
0.073085,0.008039,1045.0,Ireland,IRL,IRL,20210216
0.176927,0.013895,818.0,Israel,ISR,ISR,20210216
0.062833,0.00237,10566.0,Italy,ITA,ITA,20210216
0.084985,0.001422,38529.0,Japan,JPN,JPN,20210216
0.177968,0.010559,1297.0,Jordan,JOR,JOR,20210216
0.081863,0.009325,836.0,Kazakhstan,KAZ,KAZ,20210216
0.052657,0.006226,1268.0,Kenya,KEN,KEN,20210216
0.042386,0.012489,264.0,Kuwait,KWT,KWT,20210216
0.069164,0.015924,276.0,Kyrgyzstan,KGZ,KGZ,20210216
0.026218,0.016393,106.0,Laos,LAO,LAO,20210216
0.121567,0.012487,694.0,Lebanon,LBN,LBN,20210216
0.082059,0.010384,712.0,Libya,LBY,LBY,20210216
0.059135,0.024751,102.0,Madagascar,MDG,MDG,20210216
0.061176,0.004315,3079.0,Malaysia,MYS,MYS,20210216
0.101603,0.029262,123.0,Mali,MLI,MLI,20210216
0.057029,0.001661,19467.0,Mexico,MEX,MEX,20210216
0.086684,0.012005,574.0,Moldova,MDA,MDA,20210216
0.141602,0.013412,682.0,Morocco,MAR,MAR,20210216
0.053724,0.0099,518.0,Mozambique,MOZ,MOZ,20210216
0.026874,0.01129,241.0,Myanmar,MMR,MMR,20210216
0.037777,0.006536,954.0,Nepal,NPL,NPL,20210216
0.110451,0.005052,3856.0,Netherlands,NLD,NLD,20210216
0.071037,0.005336,2418.0,New Zealand,NZL,NZL,20210216
0.060153,0.008848,726.0,Nicaragua,NIC,NIC,20210216
0.078921,0.006112,1939.0,Nigeria,NGA,NGA,20210216
0.066937,0.005347,2135.0,Norway,NOR,NOR,20210216
0.139484,0.032135,113.0,Oman,OMN,OMN,20210216
0.052446,0.005326,1745.0,Pakistan,PAK,PAK,20210216
0.152447,0.017163,446.0,Palestine,PSE,PSE,20210216
0.068769,0.010157,632.0,Panama,PAN,PAN,20210216
0.058599,0.007559,971.0,Paraguay,PRY,PRY,20210216
0.05656,0.003397,4627.0,Peru,PER,PER,20210216
0.072709,0.00321,6541.0,Philippines,PHL,PHL,20210216
0.079288,0.004078,4399.0,Poland,POL,POL,20210216
0.066678,0.003689,4579.0,Portugal,PRT,PRT,20210216
0.094718,0.009898,884.0,"Puerto Rico, U.S.",PRI,PRI,20210216
0.069019,0.016895,226.0,Qatar,QAT,QAT,20210216
0.08828,0.0049,3360.0,Romania,ROU,ROU,20210216
0.08668,0.003671,5910.0,Russia,RUS,RUS,20210216
0.125282,0.009104,1331.0,Saudi Arabia,SAU,SAU,20210216
0.158112,0.030739,139.0,Senegal,SEN,SEN,20210216
0.081396,0.00695,1555.0,Serbia,SRB,SRB,20210216
0.059624,0.010682,504.0,Singapore,SGP,SGP,20210216
0.091254,0.007315,1560.0,Slovakia,SVK,SVK,20210216
0.119933,0.012544,675.0,Slovenia,SVN,SVN,20210216
0.091202,0.005079,3220.0,South Africa,ZAF,ZAF,20210216
0.060914,0.004659,2675.0,South Korea,KOR,KOR,20210216
0.058725,0.002794,7070.0,Spain,ESP,ESP,20210216
0.049476,0.010013,489.0,Sri Lanka,LKA,LKA,20210216
0.079567,0.011877,555.0,Sudan,SDN,SDN,20210216
0.093969,0.004214,4828.0,Sweden,SWE,SWE,20210216
0.121721,0.006762,2350.0,Switzerland,CHE,CHE,20210216
0.045788,0.002111,9848.0,Taiwan,TWN,TWN,20210216
0.087959,0.01404,399.0,Tanzania,TZA,TZA,20210216
0.043403,0.002663,5873.0,Thailand,THA,THA,20210216
0.095351,0.007579,1540.0,Tunisia,TUN,TUN,20210216
0.071932,0.003536,5354.0,Turkey,TUR,TUR,20210216
0.051131,0.002582,7338.0,Ukraine,UKR,UKR,20210216
0.061567,0.009193,628.0,United Arab Emirates,ARE,ARE,20210216
0.093078,0.004508,4151.0,United Kingdom,GBR,GBR,20210216
0.059438,0.005282,2002.0,Uruguay,URY,URY,20210216
0.078305,0.013469,425.0,Uzbekistan,UZB,UZB,20210216
0.060328,0.004632,2672.0,Venezuela,VEN,VEN,20210216
0.024748,0.001437,11765.0,Vietnam,VNM,VNM,20210216
0.17063,0.023798,289.0,Yemen,YEM,YEM,20210216
0.057585,0.011639,397.0,Afghanistan,AFG,AFG,20210217
0.073155,0.013301,385.0,Albania,ALB,ALB,20210217
0.132712,0.007997,1783.0,Algeria,DZA,DZA,20210217
0.073198,0.017446,227.0,Angola,AGO,AGO,20210217
0.061139,0.002553,8808.0,Argentina,ARG,ARG,20210217
0.096363,0.021897,184.0,Armenia,ARM,ARM,20210217
0.061435,0.003411,5033.0,Australia,AUS,AUS,20210217
0.104634,0.006553,2182.0,Austria,AUT,AUT,20210217
0.091311,0.015158,373.0,Azerbaijan,AZE,AZE,20210217
0.067655,0.006474,1468.0,Bangladesh,BGD,BGD,20210217
0.084811,0.008442,1113.0,Belarus,BLR,BLR,20210217
0.102235,0.006241,2369.0,Belgium,BEL,BEL,20210217
0.07017,0.005445,2219.0,Bolivia,BOL,BOL,20210217
0.086683,0.011938,551.0,Bosnia and Herzegovina,BIH,BIH,20210217
0.058006,0.001582,21833.0,Brazil,BRA,BRA,20210217
0.122814,0.006945,2244.0,Bulgaria,BGR,BGR,20210217
0.047049,0.017953,151.0,Burkina Faso,BFA,BFA,20210217
0.078558,0.02164,173.0,Cambodia,KHM,KHM,20210217
0.12123,0.01773,356.0,Cameroon,CMR,CMR,20210217
0.095205,0.003581,6728.0,Canada,CAN,CAN,20210217
0.088211,0.005139,3059.0,Chile,CHL,CHL,20210217
0.059108,0.002756,7329.0,Colombia,COL,COL,20210217
0.089633,0.009032,1010.0,Costa Rica,CRI,CRI,20210217
0.078695,0.013061,425.0,C̫te d'Ivoire,CIV,CIV,20210217
0.117136,0.009004,1275.0,Croatia,HRV,HRV,20210217
0.134604,0.005283,4175.0,Czech Republic,CZE,CZE,20210217
0.074277,0.018131,217.0,Democratic Republic of the Congo,COD,COD,20210217
0.09732,0.007352,1628.0,Denmark,DNK,DNK,20210217
0.123566,0.009459,1320.0,Dominican Republic,DOM,DOM,20210217
0.056127,0.003777,3753.0,Ecuador,ECU,ECU,20210217
0.086867,0.004255,4400.0,Egypt,EGY,EGY,20210217
0.082093,0.007245,1440.0,El Salvador,SLV,SLV,20210217
0.088735,0.013883,383.0,Ethiopia,ETH,ETH,20210217
0.086665,0.010575,710.0,Finland,FIN,FIN,20210217
0.087306,0.002138,18068.0,France,FRA,FRA,20210217
0.090771,0.002447,13807.0,Germany,DEU,DEU,20210217
0.093719,0.008884,1067.0,Ghana,GHA,GHA,20210217
0.046536,0.003839,3017.0,Greece,GRC,GRC,20210217
0.112368,0.008608,1367.0,Guatemala,GTM,GTM,20210217
0.208435,0.02985,181.0,Haiti,HTI,HTI,20210217
0.080414,0.008172,1070.0,Honduras,HND,HND,20210217
0.06473,0.00833,897.0,Hong Kong,HKG,HKG,20210217
0.104872,0.004388,4903.0,Hungary,HUN,HUN,20210217
0.055165,0.002185,10955.0,India,IND,IND,20210217
0.08074,0.00323,7144.0,Indonesia,IDN,IDN,20210217
0.101661,0.005882,2631.0,Iraq,IRQ,IRQ,20210217
0.066355,0.007524,1089.0,Ireland,IRL,IRL,20210217
0.184412,0.014105,819.0,Israel,ISR,ISR,20210217
0.062936,0.002337,10886.0,Italy,ITA,ITA,20210217
0.084906,0.001422,38462.0,Japan,JPN,JPN,20210217
0.173966,0.010412,1312.0,Jordan,JOR,JOR,20210217
0.085979,0.009455,858.0,Kazakhstan,KAZ,KAZ,20210217
0.048822,0.005969,1293.0,Kenya,KEN,KEN,20210217
0.039257,0.012591,272.0,Kuwait,KWT,KWT,20210217
0.069395,0.015236,293.0,Kyrgyzstan,KGZ,KGZ,20210217
0.02561,0.016014,109.0,Laos,LAO,LAO,20210217
0.125761,0.012961,665.0,Lebanon,LBN,LBN,20210217
0.087853,0.010657,718.0,Libya,LBY,LBY,20210217
0.076821,0.027224,109.0,Madagascar,MDG,MDG,20210217
0.063158,0.004359,3115.0,Malaysia,MYS,MYS,20210217
0.123809,0.031761,126.0,Mali,MLI,MLI,20210217
0.059531,0.001691,19549.0,Mexico,MEX,MEX,20210217
0.081269,0.011447,594.0,Moldova,MDA,MDA,20210217
0.139571,0.013169,698.0,Morocco,MAR,MAR,20210217
0.050643,0.009418,530.0,Mozambique,MOZ,MOZ,20210217
0.012625,0.008381,241.0,Myanmar,MMR,MMR,20210217
0.031404,0.005885,954.0,Nepal,NPL,NPL,20210217
0.105257,0.004846,4010.0,Netherlands,NLD,NLD,20210217
0.07165,0.005226,2535.0,New Zealand,NZL,NZL,20210217
0.056578,0.008452,750.0,Nicaragua,NIC,NIC,20210217
0.085052,0.006316,1960.0,Nigeria,NGA,NGA,20210217
0.070655,0.005513,2119.0,Norway,NOR,NOR,20210217
0.121825,0.029381,123.0,Oman,OMN,OMN,20210217
0.051699,0.005196,1812.0,Pakistan,PAK,PAK,20210217
0.164112,0.017723,445.0,Palestine,PSE,PSE,20210217
0.070566,0.010169,646.0,Panama,PAN,PAN,20210217
0.055869,0.007351,986.0,Paraguay,PRY,PRY,20210217
0.060364,0.003479,4694.0,Peru,PER,PER,20210217
0.068504,0.003069,6773.0,Philippines,PHL,PHL,20210217
0.082075,0.004055,4585.0,Poland,POL,POL,20210217
0.066524,0.003649,4677.0,Portugal,PRT,PRT,20210217
0.089153,0.009503,919.0,"Puerto Rico, U.S.",PRI,PRI,20210217
0.077421,0.017795,224.0,Qatar,QAT,QAT,20210217
0.091264,0.004919,3445.0,Romania,ROU,ROU,20210217
0.086602,0.003605,6085.0,Russia,RUS,RUS,20210217
0.141384,0.009604,1341.0,Saudi Arabia,SAU,SAU,20210217
0.159438,0.030154,144.0,Senegal,SEN,SEN,20210217
0.07983,0.006814,1596.0,Serbia,SRB,SRB,20210217
0.057777,0.010565,502.0,Singapore,SGP,SGP,20210217
0.094173,0.00719,1661.0,Slovakia,SVK,SVK,20210217
0.110352,0.011788,709.0,Slovenia,SVN,SVN,20210217
0.093175,0.005092,3271.0,South Africa,ZAF,ZAF,20210217
0.057738,0.004502,2732.0,South Korea,KOR,KOR,20210217
0.057948,0.002764,7138.0,Spain,ESP,ESP,20210217
0.047761,0.00996,491.0,Sri Lanka,LKA,LKA,20210217
0.080814,0.01185,561.0,Sudan,SDN,SDN,20210217
0.095431,0.004194,4939.0,Sweden,SWE,SWE,20210217
0.126066,0.006824,2382.0,Switzerland,CHE,CHE,20210217
0.047697,0.002119,10151.0,Taiwan,TWN,TWN,20210217
0.081697,0.013401,414.0,Tanzania,TZA,TZA,20210217
0.040078,0.00253,6046.0,Thailand,THA,THA,20210217
0.100315,0.007741,1542.0,Tunisia,TUN,TUN,20210217
0.074989,0.003571,5460.0,Turkey,TUR,TUR,20210217
0.053761,0.002601,7579.0,Ukraine,UKR,UKR,20210217
0.06247,0.009095,652.0,United Arab Emirates,ARE,ARE,20210217
0.091788,0.004415,4294.0,United Kingdom,GBR,GBR,20210217
0.055748,0.005042,2059.0,Uruguay,URY,URY,20210217
0.062683,0.011659,441.0,Uzbekistan,UZB,UZB,20210217
0.058562,0.004503,2736.0,Venezuela,VEN,VEN,20210217
0.023947,0.001368,12611.0,Vietnam,VNM,VNM,20210217
0.176681,0.024574,282.0,Yemen,YEM,YEM,20210217
0.088837,0.01674,389.0,Afghanistan,AFG,AFG,20210218
0.073143,0.013232,396.0,Albania,ALB,ALB,20210218
0.139478,0.008048,1825.0,Algeria,DZA,DZA,20210218
0.076304,0.017248,242.0,Angola,AGO,AGO,20210218
0.058802,0.002475,9015.0,Argentina,ARG,ARG,20210218
0.093494,0.022278,197.0,Armenia,ARM,ARM,20210218
0.061459,0.003396,5072.0,Australia,AUS,AUS,20210218
0.103162,0.00641,2276.0,Austria,AUT,AUT,20210218
0.103151,0.016055,368.0,Azerbaijan,AZE,AZE,20210218
0.071951,0.00671,1473.0,Bangladesh,BGD,BGD,20210218
0.087564,0.008448,1150.0,Belarus,BLR,BLR,20210218
0.108071,0.006337,2418.0,Belgium,BEL,BEL,20210218
0.073543,0.005568,2227.0,Bolivia,BOL,BOL,20210218
0.088395,0.012044,552.0,Bosnia and Herzegovina,BIH,BIH,20210218
0.058527,0.001564,22534.0,Brazil,BRA,BRA,20210218
0.118918,0.006773,2289.0,Bulgaria,BGR,BGR,20210218
0.039264,0.015657,154.0,Burkina Faso,BFA,BFA,20210218
0.055134,0.017915,181.0,Cambodia,KHM,KHM,20210218
0.125548,0.017794,360.0,Cameroon,CMR,CMR,20210218
0.0977,0.003576,6892.0,Canada,CAN,CAN,20210218
0.089567,0.005135,3103.0,Chile,CHL,CHL,20210218
0.061041,0.002791,7387.0,Colombia,COL,COL,20210218
0.08969,0.008908,1037.0,Costa Rica,CRI,CRI,20210218
0.07716,0.012864,427.0,C̫te d'Ivoire,CIV,CIV,20210218
0.121971,0.009165,1273.0,Croatia,HRV,HRV,20210218
0.129802,0.005132,4296.0,Czech Republic,CZE,CZE,20210218
0.073338,0.017902,218.0,Democratic Republic of the Congo,COD,COD,20210218
0.093402,0.007069,1697.0,Denmark,DNK,DNK,20210218
0.118193,0.008929,1313.0,Dominican Republic,DOM,DOM,20210218
0.061339,0.003804,3966.0,Ecuador,ECU,ECU,20210218
0.087933,0.004202,4566.0,Egypt,EGY,EGY,20210218
0.076698,0.007073,1435.0,El Salvador,SLV,SLV,20210218
0.056039,0.010783,384.0,Ethiopia,ETH,ETH,20210218
0.088049,0.010358,738.0,Finland,FIN,FIN,20210218
0.087271,0.002103,18652.0,France,FRA,FRA,20210218
0.088611,0.002382,14233.0,Germany,DEU,DEU,20210218
0.098719,0.009051,1082.0,Ghana,GHA,GHA,20210218
0.04935,0.003896,3109.0,Greece,GRC,GRC,20210218
0.114179,0.008709,1356.0,Guatemala,GTM,GTM,20210218
0.040474,0.019514,100.0,Guinea,GIN,GIN,20210218
0.184549,0.027663,191.0,Haiti,HTI,HTI,20210218
0.080792,0.008165,1084.0,Honduras,HND,HND,20210218
0.066253,0.008136,960.0,Hong Kong,HKG,HKG,20210218
0.105619,0.004309,5118.0,Hungary,HUN,HUN,20210218
0.056281,0.002194,11055.0,India,IND,IND,20210218
0.079051,0.003165,7293.0,Indonesia,IDN,IDN,20210218
0.102091,0.005787,2728.0,Iraq,IRQ,IRQ,20210218
0.064999,0.007311,1136.0,Ireland,IRL,IRL,20210218
0.186108,0.014223,814.0,Israel,ISR,ISR,20210218
0.063156,0.002299,11314.0,Italy,ITA,ITA,20210218
0.085963,0.001429,38533.0,Japan,JPN,JPN,20210218
0.173263,0.010395,1317.0,Jordan,JOR,JOR,20210218
0.083593,0.009212,878.0,Kazakhstan,KAZ,KAZ,20210218
0.054802,0.006264,1314.0,Kenya,KEN,KEN,20210218
0.051608,0.014239,277.0,Kuwait,KWT,KWT,20210218
0.071029,0.015346,296.0,Kyrgyzstan,KGZ,KGZ,20210218
0.040729,0.017458,116.0,Laos,LAO,LAO,20210218
0.121812,0.01281,672.0,Lebanon,LBN,LBN,20210218
0.083046,0.010389,725.0,Libya,LBY,LBY,20210218
0.085973,0.028133,112.0,Madagascar,MDG,MDG,20210218
0.062265,0.004314,3136.0,Malaysia,MYS,MYS,20210218
0.118407,0.03031,128.0,Mali,MLI,MLI,20210218
0.058825,0.001677,19646.0,Mexico,MEX,MEX,20210218
